,text,labels
313,"36 people { a 1 , a 2 … a 36 } meet and shake hands in a circular fashion . in other words , there are totally 36 handshakes involving the pairs , { a 1 , a 2 } , { a 2 , a 3 } , … , { a 35 , a 36 } , { a 36 , a 1 } . then size of the smallest set of people such that the rest have shaken hands with at least one person in the set is",ELEMENTARY
314,the diagonals of a rhombus are 25 cm and 30 cm . find its area ?,ELEMENTARY
315,how many internal diagonals does a hexagon ( 6 sided polygon ) have ?,ELEMENTARY
316,the length of a rectangular landscape is 4 times its breadth . there is a playground in it whose area is 1200 square mtr & which is 1 / 3 rd of the total landscape . what is the length of the landscape ?,ELEMENTARY
317,two isosceles triangles have equal vertical angles and their areas are in the ratio 16 : 36 . find the ratio of their corresponding heights .,ELEMENTARY
318,"the size of a television screen is given as the length of the screen ' s diagonal . if the screens were flat , then the area of a square 18 - inch screen would be how many square inches greater than the area of a square 16 - inch screen ?",ELEMENTARY
319,"when magnified 1000 times by an electron microscope , the image of a certain circular piece of tissue has a diameter of 0.3 centimeter . the actual diameter of the tissue , in centimeters , is",ELEMENTARY
320,a circular garden is surrounded by a fence of negligible width along the boundary . if the length of the fence is 1 / 5 of th area of the garden . what is the radius of the circular garden ?,ELEMENTARY
321,"if the length of the longest chord of a certain circle is 22 , what is the radius of that certain circle ?",ELEMENTARY
322,"an isosceles triangle those sides are 13 cm , 13 cm , 10 cm long inscribed in a circle . find the radius of the circle",ELEMENTARY
323,a horse is tethered to one corner of a rectangular grassy field 45 m by 25 m with a rope 22 m long . over how much area of the field can it graze ?,ELEMENTARY
324,"an oil cylinder was 3 / 4 th full . when 4 bottles of oil is poured into it , it is 4 / 5 th full . how many bottles of oil can the full cylinder hold ?",ELEMENTARY
325,find the sum of divisors of 544 which are perfect squares,ELEMENTARY
326,find the surface area of a 10 cm x 4 cm x 3 cm brick,ELEMENTARY
327,a box measuring 35 inches long by 20 inches wide by 10 inches deep is to be filled entirely with identical cubes . no space is to be left unfilled . what is the smallest number of cubes that can accomplish this objective ?,ELEMENTARY
328,find the area of a parallelogram with base 24 cm and height 16 cm ?,ELEMENTARY
329,"a cylindrical container of radius 6 cm and height 15 cm is filled with ice - cream . the whole icecream has to be distributed to 10 children in equal cones with hemispherical tops . if the height of the conical portion is four times the radius of its base , find the radius of the ice - cream cone .",ELEMENTARY
330,people were sitting in a circle . 7 th one is direct opposite to 18 th one . . then how many were there in that group ?,ELEMENTARY
331,"a certain cube floating in a bucket of water has between 80 and 90 percent of its volume below the surface of the water . if between 6 and 13 cubic centimeters of the cube ' s volume is above the surface of the water , then the length of a side of the cube is approximately",ELEMENTARY
332,"what is the total surface area in square meters of a rectangular solid whose length is 10 meters , width is 9 meters , and depth is 6 meters ?",ELEMENTARY
333,"f and e are midpoints of ab and ad respectively . if the side of square abcd is 8 , what is the area of triangle cef ?",ELEMENTARY
334,find the area of a parallelogram with base 60 cm and height 16 cm ?,ELEMENTARY
335,in front of you lies a figure made up with 20 x 10 square blocks . will you be able to find out the number of unique squares and rectangles that are being formed inside this figure by combining two or more distinct squares ?,ELEMENTARY
336,the sides of the triangle are in the ratio 1 / 2 : 1 / 3 : 1 / 4 and its perimeter is 104 cm . the length of the longest side is ?,ELEMENTARY
337,find the area of a parallelogram with base 32 cm and height 18 cm ?,ELEMENTARY
338,"if the sum of a number and its square is 132 , what is the number ?",ELEMENTARY
339,what should be added to 4440 so that it may become a perfect square ?,ELEMENTARY
340,a cubical block of metal weighs 5 pounds . how much will another cube of the same metal weigh if its sides are twice as long ?,ELEMENTARY
341,"the area of a square garden is q square feet and the perimeter is p feet . if q = 2 p + 20 , what is the perimeter of the garden in feet ?",ELEMENTARY
342,a volume of 11780 l water is in a container of sphere . how many hemisphere of volume 4 l each will be required to transfer all the water into the small hemispheres ?,ELEMENTARY
343,"when magnified 1,000 times by an electron microscope , the image of a certain circular piece of tissue has a diameter of 0.2 centimeter . the actual diameter of the tissue , in centimeters , is",ELEMENTARY
344,"in measuring the sides of a rectangle , one side is taken 16 % in excess and other 5 % in deficit . find the error percentage in the area calculated from these measurements .",ELEMENTARY
345,a making a cube with dimension 5 * 5 * 5 using 1 * 1 * 1 cubes . what is the number of cubes needed to make hollow cube looking of the same shape .,ELEMENTARY
346,find the area of a parallelogram with base 18 cm and height 16 cm ?,ELEMENTARY
347,"a football field is 9600 square yards . if 800 pounds of fertilizer are spread evenly across the entire field , how many pounds of fertilizer were spread over an area of the field totaling 3600 square yards ?",ELEMENTARY
348,the breath of a rectangular landscape is 8 times its length . there is a playground in it whose area is 3200 square mtr & which is 1 / 9 rd of the total landscape . what is the breath of the landscape ?,ELEMENTARY
349,the area of a square field is 1225 km 2 . how long will it take for a horse to run around at the speed of 20 km / h ?,ELEMENTARY
350,"it has been raining at the rate of 5 centimeters per hour . if the rain filled a cylindrical drum with a depth of 15 centimeters , and area 300 square centimeters , how long did it take to fill the drum completely ?",ELEMENTARY
351,the diameter of a cylindrical tin is 10 cm and height is 5 cm . find the volume of the cylinder ?,ELEMENTARY
352,the diameter of a cylindrical tin is 14 cm and height is 2 cm . find the volume of the cylinder ?,ELEMENTARY
353,what is the area of a square field whose diagonal of length 16 m ?,ELEMENTARY
354,find the circumference and area of radius 13 cm .,ELEMENTARY
355,"a metallic sheet is of rectangular shape with dimensions 48 m x 36 m . from each of its corners , a square is cut off so as to make an open box . if the length of the square is 7 m , the volume of the box ( in m 3 ) is :",ELEMENTARY
356,the diagonal of a rhombus are 40 m and 30 m . its area is :,ELEMENTARY
357,"a snooker tournament charges $ 40.00 for vip seats and $ 15.00 for general admission ( “ regular ” seats ) . on a certain night , a total of 320 tickets were sold , for a total cost of $ 7,500 . how many fewer tickets were sold that night for vip seats than for general admission seats ?",ELEMENTARY
358,"the area of a rectangle is 360 sq . m . if its length is increased by 10 m and its width is decreased by 6 m , then its area does not change . find the perimeter of the original rectangle .",ELEMENTARY
359,"in measuring the sides of a rectangle , one side is taken 7 % in excess , and the other 6 % in deficit . find the error percent in the area calculated from these measurements .",ELEMENTARY
360,how many squares are there between 2011 to 2300 ? ? ? ?,ELEMENTARY
361,the perimeter of a triangle is 20 cm and the inradius of the triangle is 3 cm . what is the area of the triangle ?,ELEMENTARY
362,"if a cube has a volume of 125 , what is the surface area of one side ?",ELEMENTARY
363,"right triangle pqr is the base of the prism in the figure above . if pq = pr = â ˆ š 5 and the height of the prism is 10 , what is the volume of the prism ?",ELEMENTARY
364,what is the ratio between perimeters of two squares one having 2.5 times the diagonal then the other ?,ELEMENTARY
365,all the faces of a cube are painted with blue colour . then it is cut into 125 small equal cubes . how many small cubes will be formed having only one face coloured ?,ELEMENTARY
366,"a rectangular courty 3.78 metres long and 5.25 metres wide is to be paved exactly with square tiles , all of the same size . what is the largest size of the tile which could be used for the purpose ?",ELEMENTARY
367,the diagonal of a rhombus are 80 m and 120 m . its area is :,ELEMENTARY
368,"an equilateral triangle t 2 is formed by joining the mid points of the sides of another equilateral triangle t 1 . a third equilateral triangle t 3 is formed by joining the mid - points of t 2 and this process is continued indefinitely . if each side of t 1 is 45 cm , find the sum of the perimeters of all the triangles .",ELEMENTARY
369,find the perimeter and area of a square of side 19 cm .,ELEMENTARY
370,there are 7 non - collinear points . how many triangles can be drawn by joining these points ?,ELEMENTARY
371,"the area of an equilateral triangle is subtracted from its base , and the perimeter is then added to this total , the result is 4 . what is the height of the equilateral triangle if its base is 2 ?",ELEMENTARY
372,find the area of a parallelogram with base 34 cm and height 18 cm ?,ELEMENTARY
373,"in the rectangular coordinate system , points ( 8 , 0 ) and ( – 8 , 0 ) both lie on circle c . what is the maximum possible value of the radius of c ?",ELEMENTARY
374,"a lady builds 10 cm length , 18 cm width , and 4 cm height box using 12 cubic cm cubes . what is the minimum number of cubes required to build the box ?",ELEMENTARY
